"Year","Country","Nuclear...quad.Btu","Total.Renewables...quad.Btu","Hydroelectricity...quad.Btu","Non.hydroelectric.renewables...quad.Btu","Geothermal...quad.Btu","Wind...quad.Btu","Biowaste...quad.Btu","solar...quad.Btu"
1990,"Croatia",3.77195733111122e-08,0.0032991490702207,-0.000401007936895731,0.00370015699955203,3.85466459942861e-08,8.37344828301204e-05,0.00361363935719091,2.74459063957013e-06
1990,"Cuba",5.29395592033938e-23,0.005295644,0.000351451000000004,0.004944193,1.32348898008484e-23,-2.71050543121376e-20,0.004944193,0
1990,"Cyprus",0,0,0,0,0,0,0,0
1990,"Czechia",8.52404940833559e-11,0.000829918605719994,-7.40174784101471e-05,0.000903935941018931,5.9821456891075e-07,0.00155968334830744,-0.000707482317384662,5.11365450029873e-05
1990,"Denmark",-1.65436122510606e-24,0.002958327,9.21278000000001e-05,0.002866199,2.11758236813575e-22,0.002081406,0.00071655,6.82428e-05
1990,"Djibouti",0,0,0,0,0,0,0,0
1990,"Dominica",3.30872245021211e-24,5.45942999999999e-05,5.45943000000001e-05,0,0,-2.16840434497101e-19,0,6.7762635780344e-21
1990,"Dominican Republic",0,0.001422863,0.001334147,8.87157e-05,0,0,8.87157e-05,0
1990,"Ecuador",5.29395592033938e-23,0.016845743,0.016845743,-2.71050543121376e-20,-1.35525271560688e-20,-1.35525271560688e-20,0,0
1990,"Egypt",0,0.03369524,0.033694899,3.41e-07,0,0,0,3.41e-07
1990,"El Salvador",0,0.00636705600000001,0.004865714,0.001501342,0.001429687,-1.6940658945086e-21,7.1655e-05,0
1990,"Equatorial Guinea",0,6.82428e-06,6.82428e-06,0,0,0,0,0
1990,"Eritrea",-0.000124409512287246,-0.0002528676175413,0.000620819857727026,-0.000873687479820805,-0.000804430481765121,-3.46491757438116e-07,-6.89368196216441e-05,4.00500495940339e-08
1990,"Estonia",-0.00020823373194692,-0.00120638020938198,-0.00065272222703896,-0.000553657986503934,-0.000480613932761153,-2.07012539790822e-07,-7.28379769735736e-05,2.3927945807097e-08
1990,"Eswatini",0,0.000518645999999998,0.000518646,-1.30104260698261e-18,0,3.17637355220363e-22,0,0
1990,"Ethiopia",0,0.00371241,0.00371241,0,0,0,0,0
1990,"Falkland Islands",2.16840434497101e-19,8.67361737988404e-19,-4.33680868994202e-19,0,0,3.30872245021211e-24,0,0
1990,"Faroe Islands",0,0.000252498,0.000252498,0,0,0,0,0
1990,"Fiji",3.46944695195361e-18,0.001368269,0.001300026,6.82427999999999e-05,0,0,6.82427999999999e-05,-5.16987882845642e-26
1990,"Finland",0.062288646,0.054273525,0.036680523,0.017593002,0,0,0.017593002,0
1990,"Former Czechoslovakia",0.079844114,0.013372183,0.013372183,-3.46944695195361e-18,0,0,0,6.46234853557053e-27
1990,"Former Serbia and Montenegro",0.632957598714236,0.575167267032408,0.579970693668581,-0.00480342605674835,6.87591905225293e-05,5.73386912597131e-09,-0.00501562180395934,7.89161730005189e-11
1990,"Former U.S.S.R.",0.686885983,0.787170838,0.787078711,9.21277999999942e-05,9.21278e-05,0,6.93889390390723e-18,0
1990,"Former Yugoslavia",0.014982714,0.066881388,0.066881388,0,0,0,0,0
1990,"France",1.018104584,0.187432352,0.18014743,0.007284922,0,1.32348898008484e-23,0.005568615,1.03397576569128e-25
1990,"French Guiana",0,0,0,0,0,0,0,0
1990,"French Polynesia",0,0.000235438000000004,0.000235438000000004,-8.67361737988404e-19,0,1.05879118406788e-22,1.73472347597681e-18,1.65436122510606e-24
1990,"Gabon",0,0.002391911,0.002381675,1.02364e-05,0,0,1.02364e-05,0
1990,"Gambia, The",1.38777878078145e-17,1.73472347597681e-18,2.16840434497101e-18,2.5410988417629e-20,0,1.6940658945086e-21,2.5410988417629e-20,5.29395592033938e-23
1990,"Georgia",-0.138961388616754,-0.018243243628756,-0.0127517886746831,-0.00549145484066434,4.45452445060149e-08,-8.13948644747546e-05,-0.0054275055865884,-1.14702784609581e-06
1990,"Germany",-0.24058105922782,-0.0305186573138921,-0.0212476433775197,-0.00927101350484897,1.29059947765229e-08,-0.000136236819209477,-0.00914395135605893,-1.91986836432106e-06
1990,"Germany, East",0.018183303,0.004739465,0.004739465,-3.90312782094782e-18,1.19114008207636e-22,0,7.80625564189563e-18,0
1990,"Germany, West",0.477068582,0.070361773,0.053806061,0.016555711,0,0.000242262,0.016310037,3.41214e-06
1990,"Ghana",5.55111512312578e-17,0.01932637,0.01932637,-3.46944695195361e-18,2.64697796016969e-23,0,0,-4.2351647362715e-22
1990,"Gibraltar",0,0,0,0,0,0,0,0
1990,"Greece",0,0.005981484,0.00597466,6.82428000000007e-06,-2.11758236813575e-22,6.82428000000001e-06,4.33680868994202e-19,0
1990,"Greenland",0,0,0,0,0,0,0,0
1990,"Grenada",0,8.67361737988404e-19,0,0,0,2.11758236813575e-22,2.71050543121376e-20,0
1990,"Guadeloupe",0,0.000102364,0,0.000102364,0.000102364,0,0,0
1990,"Guam",0,-6.23416249179165e-19,2.16840434497101e-19,0,0,-2.64697796016969e-23,-5.42101086242752e-20,0
1990,"Guatemala",0,0.008226673,0.007254213,0.00097246,0,0,0.00097246,0
1990,"Guinea",0,0.000590301000000001,0.000590301,0,0,1.65436122510606e-24,1.0842021724855e-19,0
1990,"Guinea-Bissau",0,0,0,0,0,0,0,0
1990,"Guyana",0,1.70607e-05,1.70607e-05,-2.71050543121376e-20,0,-6.61744490042422e-24,0,-3.23117426778526e-27
1990,"Haiti",0,0.001255668,0.001201074,5.45943e-05,0,0,5.45943e-05,0
1990,"Hawaiian Trade Zone",0.0038346012723971,0.00736450426300274,0.00733660841452544,2.78960946634467e-05,-2.90240847666626e-05,6.55139403598548e-07,5.62650085870395e-05,3.13620254927226e-11
1990,"Honduras",-3.46944695195361e-18,0.007049485,0.007049485,2.03287907341032e-20,0,0,-6.7762635780344e-21,2.58493941422821e-26
1990,"Hong Kong",0,0,0,0,0,0,0,0
1990,"Hungary",0.044507975,0.00071655,0.000600537000000003,0.000116013,5.42101086242752e-20,0,0.000116013,-5.16987882845642e-26
1990,"Iceland",0,0.015224976,0.014201333,0.001023642,0.001023642,0,0,0
1990,"India",0.019145527,0.242163104,0.242053915,0.000109189,0,0.000109189,1.35525271560688e-20,8.27180612553028e-25
1990,"Indonesia",0,0.026583995,0.022745336,0.003838659,0.003838659,0,0,0
1990,"Iran",3.46944695195361e-18,0.020547917,0.020547917,0,8.67361737988404e-19,0,3.3881317890172e-21,-1.32348898008484e-23
1990,"Iraq",0,0.002060934,0.002060934,0,0,0,0,0
1990,"Ireland",8.67361737988404e-19,0.00235437799999999,0.002354378,0,0,0,-2.71050543121376e-20,0
1990,"Israel",0,1.02364e-05,1.02364e-05,0,0,0,0,0
1990,"Italy",-1.38777878078145e-17,0.118199998,0.106834155,0.011365844,0.01099392,6.82428e-06,0.000351451,1.36486e-05
1990,"Jamaica",0,0.000706313,0.000371923,0.00033439,0,0,0.00033439,0
1990,"Japan",0.655670312,0.343513947,0.301674266,0.041839681,0.005940539,8.470329472543e-22,0.03589573,3.41214e-06
1990,"Jordan",0,6.48307e-05,6.14185e-05,3.41214e-06,0,3.41214e-06,0,0
1990,"Kazakhstan",-0.205680111791878,-0.102835687917341,-0.0907866800534831,-0.0120490079313572,-0.00130617323677917,2.40303983383336e-06,-0.0107438607340415,-1.37776511526569e-06
1990,"Kenya",2.22044604925031e-16,0.0103682359999998,0.00857003699999984,0.00179819899999998,0.001112358,-8.470329472543e-22,0.000685839999999993,-1.6940658945086e-21
1990,"Kiribati",0,0,0,0,0,0,0,0
1990,"Kosovo",-0.0144325047526174,-0.0108680226350004,-0.00943896359687381,-0.00142905904233664,-0.000452652518029078,1.38691911560448e-07,-0.000976448268027839,-9.66773184750808e-08
1990,"Kuwait",2.77555756156289e-17,1.38777878078145e-17,6.93889390390723e-18,0,0,0,8.67361737988404e-19,1.05879118406788e-22
1990,"Kyrgyzstan",0.00384415618281002,0.00433258818104375,0.00395204269635802,0.000380545485807106,0.000120565843510472,-3.69411513235907e-08,0.000259990760902158,2.57503977278108e-08
1990,"Laos",0,0.00278772,0.00278772,4.33680868994202e-19,0,0,0,-2.64697796016969e-23
1990,"Latvia",-0.00094411997862263,0.00167904066082538,0.00177216356144175,-9.31229008917798e-05,-2.96108560128083e-05,9.0726937339148e-09,-6.35147755807936e-05,-6.32427243616236e-09
1990,"Lebanon",0,0.001013406,0.001013406,-1.0842021724855e-19,0,1.32348898008484e-23,0,0
1990,"Lesotho",0,0,0,0,0,0,0,0
1990,"Liberia",0,-1.0842021724855e-19,0,-1.6940658945086e-21,-8.470329472543e-22,2.06795153138257e-25,0,0
1990,"Libya",0,0,0,0,0,0,0,0
1990,"Lithuania",-4.36490014121525e-06,0.000373398487634348,0.000287292393937934,8.61060936951413e-05,-1.44293302829005e-07,4.04352327618028e-11,8.62503773239213e-05,-3.06795154281311e-11
1990,"Luxembourg",0,0.000354863,0.00023885,0.000116013,0,0,0.000116013,-5.16987882845642e-26
1990,"Macau",0,0,0,0,0,0,0,0
1990,"Madagascar",1.05879118406788e-22,0.001153304,0.001153304,0,0,-3.23117426778526e-27,-1.35525271560688e-20,-3.23117426778526e-27
1990,"Malawi",0,0.002378263,0.002378263,0,0,0,0,0
1990,"Malaysia",1.05879118406788e-22,0.013471135,0.013471135,0,2.11758236813575e-22,-2.58493941422821e-26,8.470329472543e-22,0
1990,"Maldives",0,0,0,0,0,0,0,0
1990,"Mali",-1.6940658945086e-21,0.000617598,0.000617598,0,0,-8.27180612553028e-25,-5.29395592033938e-23,0
1990,"Malta",0,0,0,0,0,0,0,0
1990,"Martinique",-2.71050543121376e-20,-4.33680868994202e-19,0,-5.42101086242752e-20,-2.71050543121376e-20,6.61744490042422e-24,-3.30872245021211e-24,0
1990,"Mauritania",0,8.53035e-05,8.53035e-05,0,0,0,0,0
1990,"Mauritius",4.33680868994202e-19,0.000286620000000003,0.000286620000000001,0,0,1.05879118406788e-22,3.30872245021211e-24,1.05879118406788e-22
1990,"Mexico",0.009519875,0.096799046,0.079308408,0.017490638,0.017483814,3.41214e-06,0,3.41214e-06
1990,"Micronesia",0.0113832662398131,0.115960789074028,0.0950443327847508,0.0209164562892768,0.0209087846836717,4.05557028875048e-06,-4.6475873271396e-07,4.08055386024814e-06
1990,"Moldova",0.00586130288065221,0.0601220577217091,0.0493494532939537,0.0107726044277543,0.0107692198198556,2.05989797229971e-06,-7.77794983475036e-07,2.10171488997339e-06
1990,"Mongolia",1.73472347597681e-18,4.16333634234434e-17,0,-3.46944695195361e-18,-2.42861286636753e-17,8.470329472543e-22,-4.76456032830544e-22,8.470329472543e-22
1990,"Montenegro",-0.00108505682267984,-0.0124100482436717,-0.0104080833612423,-0.00200196488242684,-0.00200300891669206,-2.97626039454203e-07,1.73467013514546e-06,-3.90895161879569e-07
1990,"Montserrat",8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,-4.2351647362715e-22,0
1990,"Morocco",0,0.004039976,0.004039976,0,0,0,0,0
1990,"Mozambique",5.42101086242752e-20,0.000958812,0.000958812,-5.42101086242752e-20,-1.0842021724855e-19,2.11758236813575e-22,3.3881317890172e-21,0
1990,"Namibia",0,0,0,0,0,0,0,0
1990,"Nauru",0,-1.0842021724855e-19,1.0842021724855e-19,0,0,0,0,0
1990,"Nepal",0,0.002992448,0.002992448,0,0,0,0,0
1990,"Netherlands",0.011352195,0.004207171,0.000406044999999999,0.003801126,0,0.00019108,0.003610046,5.16987882845642e-26
1990,"Netherlands Antilles",0,0,0,0,0,0,0,0
1990,"New Caledonia",1.73472347597681e-18,0.001555937,0.001555937,0,0,-2.71050543121376e-20,4.33680868994202e-19,-3.23117426778526e-27
1990,"New Zealand",0,0.088335004,0.078320421,0.010014583,0.006861476,0,0.002924494,0
1990,"Nicaragua",-1.0842021724855e-19,0.00267853100000001,0.00136144499999999,0.001317087,0.001317087,1.6940658945086e-21,0,0
1990,"Niger",0,0,0,0,0,0,0,0
1990,"Nigeria",6.7762635780344e-21,0.014818931,0.014818931,0,-5.42101086242752e-20,0,0,-5.04870979341448e-29
1990,"Niue",0,0,0,0,0,0,0,0
1990,"North Korea",-1.6940658945086e-21,0.052697115,0.052697115,0,-6.7762635780344e-21,6.61744490042422e-24,0,8.07793566946316e-28
1990,"North Macedonia",9.02135200688219e-05,0.292457277933932,0.292021871146449,0.000435406248368406,-7.7261856320279e-06,1.06363687862399e-08,0.00044378501921786,-2.73287347779628e-11
1990,"Northern Mariana Islands",0.000150315509266363,0.510401397244797,0.509463459145271,0.000937936951212561,-6.85686841762032e-06,6.32743186906662e-09,0.000945183904586149,-4.57439892010948e-11
1990,"Norway",-1.21972744404619e-19,0.410054121,0.409228382,0.000825738,0,0,0.000825738,0
1990,"Oman",0,0,0,0,0,0,0,0
1990,"Pakistan",0.00124202,0.057173845,0.057173845,0,3.3881317890172e-21,0,0,0
1990,"Palestinian Territories",0.000923695948737889,0.0795881857863707,0.0792884768616072,0.000299708859378108,0.000112023625124183,1.38992403558618e-09,0.000187676969826114,1.4707535085631e-09
1990,"Panama",0,0.00766708199999999,0.00747600200000001,0.00019108,-5.42101086242752e-20,-8.27180612553028e-25,0.00019108,0
1990,"Papua New Guinea",0,0.001552524,0.001552524,0,0,0,0,0
1990,"Paraguay",2.71050543121376e-20,0.092823901,0.09275907,6.48307000000002e-05,-2.16840434497101e-19,3.30872245021211e-24,6.48307e-05,3.30872245021211e-24
1990,"Peru",0,0.035841136,0.035377084,0.000464051,0,0,0.000464051,0
1990,"Philippines",1.6940658945086e-21,0.039123616,0.02047285,0.018650766,0.018650766,0,0,0
1990,"Poland",0,0.005667567,0.004787235,0.000880333,0,0,0.000880333,0
1990,"Portugal",1.05879118406788e-22,0.033302502,0.030931064,0.002371438,1.36486000000009e-05,3.41214e-06,0.002350966,3.41214e-06
1990,"Puerto Rico",0,0.000466457,0.000466457,0,0,0,0,0
1990,"Qatar",0,0,-3.46944695195361e-18,-4.33680868994202e-19,0,0,0,4.2351647362715e-22
1990,"Reunion",0,0.001856205,0.001856205,0,0,0,0,0
1990,"Romania",0,0.037096804,0.03708998,6.82427999999997e-06,3.41214000000001e-06,3.41214e-06,0,0
1990,"Russia",-3.46794843902744e-10,0.0277102146830473,0.0276843283461771,2.5886544242881e-05,1.06617180314076e-05,2.56585865494994e-06,1.26384996996125e-05,2.04731394635159e-08
1990,"Rwanda",4.13590306276514e-25,0.000563002999999986,0.000563002999999999,3.3881317890172e-20,3.3881317890172e-21,0,-1.35525271560688e-20,0
1990,"Saint Helena",0,0,0,0,0,0,0,0
1990,"Saint Kitts and Nevis",0,0,4.33680868994202e-19,0,4.2351647362715e-22,0,0,0
1990,"Saint Lucia",0,0,0,0,0,0,0,0
1990,"Saint Pierre and Miquelon",2.06795153138257e-25,0,-2.71050543121376e-20,5.29395592033938e-23,-2.64697796016969e-23,0,5.29395592033938e-23,5.16987882845642e-26
1990,"Saint Vincent/Grenadines",0,8.18914e-05,8.18914e-05,0,0,0,0,0
1990,"Samoa",0,6.82428e-05,6.82428e-05,0,0,0,-4.2351647362715e-22,-3.23117426778526e-27
1990,"Sao Tome and Principe",0,2.72971e-05,2.72971e-05,0,0,0,0,0
1990,"Saudi Arabia",-2.64697796016969e-23,6.7762635780344e-21,0,-3.3881317890172e-21,2.06795153138257e-25,-2.58493941422821e-26,3.3881317890172e-21,0
1990,"Senegal",0,0.000150134,0,0.000150134,0,0,0.000150134,0
1990,"Serbia",3.03176559115763e-06,0.000145150894515949,-2.1884005689976e-06,0.000147339295122125,1.75724870559505e-11,-2.01936450162453e-09,0.000147341261024062,3.58986201852271e-11
1990,"Seychelles",1.6940658945086e-21,0,-3.3881317890172e-21,-5.42101086242752e-20,-2.58493941422821e-26,-8.27180612553028e-25,0,0
1990,"Sierra Leone",0,0,0,0,0,0,0,0
1990,"Singapore",6.7762635780344e-21,0.000580064,-6.7762635780344e-21,0.000580064,0,3.30872245021211e-24,0.000580064,-5.16987882845642e-26
1990,"Slovakia",-0.00022236528029974,0.000928813763918598,0.000254361304988616,0.000674452456224792,-5.3796040942577e-12,1.48378847551636e-07,0.000674306712553029,-2.63042212691463e-09
1990,"Slovenia",-0.000372057983243376,0.000755378220600699,0.000425636045150185,0.000329742170924241,-8.41532109311915e-12,2.48265205458751e-07,0.00032949831426529,-4.40117850127351e-09
1990,"Solomon Islands",0,-1.0842021724855e-19,0,2.16840434497101e-19,0,1.19114008207636e-22,-1.0842021724855e-19,1.86115637824431e-24
1990,"Somalia",0,0,0,0,0,0,0,0
1990,"South Africa",0.028829185,0.003446263,0.003446263,1.35525271560688e-20,-1.29246970711411e-26,2.11758236813575e-22,0,6.61744490042422e-24
1990,"South Korea",0.171436232,0.015825513,0.015822101,3.41214e-06,0,0,0,3.41214e-06
1990,"South Sudan",0.251314770880626,0.0747504969926817,0.0729487099199227,0.00180178717717224,-9.70683442493628e-10,3.57595024667319e-05,0.00174821632509695,1.78121696293508e-05
1990,"Spain",0.175912962,0.088210685,0.085849483,0.002361202,-8.27180612553028e-25,4.777e-05,0.002292959,2.04728e-05
1990,"Sri Lanka",0,0.010625409,0.010625409,0,0,0,0,0
1990,"Sudan",-1.38777878078145e-17,0.00323471,0.00323470999999999,-2.16840434497101e-19,1.65436122510606e-24,0,-2.16840434497101e-19,0
1990,"Suriname",0,0.003995618,0.003995618,0,0,0,0,0
1990,"Sweden",0.221024886,0.251778519,0.244916702,0.006861817,-2.64697796016969e-23,2.04728e-05,0.006841344,0
1990,"Switzerland",0.076493391,0.103394716,0.100647942,0.002746774,0,0,0.002743362,3.41214e-06
1990,"Syria",1.38777878078145e-17,0.00921619500000004,0.009216195,-4.33680868994202e-19,4.2351647362715e-22,0,-4.33680868994202e-19,8.470329472543e-22
1990,"Taiwan",0.112143287,0.022496275,0.021773489,0.000722786,1.02364e-05,0,0.00071255,0
1990,"Tajikistan",0.08511341821902,0.0156891902713165,0.0150753350780921,0.00061385515051829,6.57592224082152e-06,-4.62951034627585e-07,0.000607458620497236,2.83873505534838e-07
1990,"Tanzania",-4.16333634234434e-17,0.00523422500000001,0.005234225,-4.33680868994202e-19,6.7762635780344e-21,-4.2351647362715e-22,-1.0842021724855e-19,4.2351647362715e-22
1990,"Thailand",0,0.016811622,0.01680821,3.41214e-06,3.41214e-06,0,0,0
1990,"The Bahamas",1.73472347597681e-18,0,-3.46944695195361e-18,3.3881317890172e-21,-8.470329472543e-22,-1.32348898008484e-23,1.35525271560688e-20,0
1990,"Timor-Leste",-0.00122814893187631,-0.00440358202682244,-0.004403237685575,-3.44383955695687e-07,1.12435254780914e-07,3.59381045626631e-09,-4.29397132428409e-07,-3.10204512071122e-08
1990,"Togo",0,0.000324153000000001,0.000324153000000001,0,1.6940658945086e-21,0,-1.35525271560688e-20,0
1990,"Tonga",0,0,0,0,0,0,0,0
1990,"Trinidad and Tobago",2.71050543121376e-20,0.000105776000000001,8.67361737988404e-19,0.000105776,3.3881317890172e-21,-6.61744490042422e-24,0.000105776,5.29395592033938e-23
1990,"Tunisia",0,0.000150134,0.000150134,0,0,0,0,0
1990,"Turkiye",0,0.078469021,0.07819605,0.000272971,0.000272971,1.05879118406788e-22,0,0
1990,"Turkmenistan",0.00199775974064521,0.0634294707576335,0.0628960377454191,0.000533433012271947,0.000242408078300921,3.54470440582506e-06,0.000266371872709752,2.11083564303109e-05
1990,"Turks and Caicos Islands",-1.73472347597681e-18,2.77555756156289e-17,0,0,-1.0842021724855e-19,0,-1.0842021724855e-19,6.7762635780344e-21
1990,"Tuvalu",-0.00812816966738679,-0.016540585314919,-0.0152464826669345,-0.00129410264799985,-0.000145725926185569,-1.44333276514644e-05,-0.00104799465402262,-8.59487383857214e-05
1990,"U.S. Pacific Islands",0,0.000102363999999994,0.00010236399999998,4.33680868994202e-19,5.42101086242752e-20,-6.7762635780344e-21,0,0
1990,"U.S. Territories",0.0305149189289019,0.0128357946270424,0.00815869567231876,0.00467709895472744,0.000374617001441353,5.41886062000324e-05,0.00392560674338072,0.000322686597112575
1990,"U.S. Virgin Islands",6.93889390390723e-18,-6.23416249179165e-19,-6.23416249179165e-19,-1.73472347597681e-18,-1.0842021724855e-19,2.71050543121376e-20,-8.67361737988404e-19,1.0842021724855e-19
1990,"Uganda",0,0.00259664,0.00259664,0,0,0,0,0
1990,"Ukraine",0.434871877413054,0.144621322381451,0.0781484482518568,0.066472874129594,0.00516643704878476,0.000772251265857503,0.0559355228839712,0.00459866283702031
1990,"United Arab Emirates",0,-1.12757025938492e-17,2.60208521396521e-18,-5.55111512312578e-17,0,0,2.77555756156289e-17,-1.73472347597681e-18
1990,"United Kingdom",0.213129191,0.019810894,0.017466753,0.002344141,0,3.07093e-05,0.002313432,0
1990,"United States",6.104350276,1.817146615,0.999258266,0.817888349,0.062861732,0.009514703,0.68955,0.055961914
1990,"Uruguay",0,0.023874755,0.023673439,0.000201316,0,0,0.000201316,0
1990,"Uzbekistan",-1.88346348662663,-0.583854332012797,-0.329508224532816,-0.254346107479982,-0.0195749350378593,-0.00296033877579967,-0.21438447584707,-0.0174263577947441
1990,"Vanuatu",0,-2.42861286636753e-17,3.81639164714898e-17,-6.24500451351651e-17,2.77555756156289e-17,3.46944695195361e-18,-6.24500451351651e-17,0
1990,"Venezuela",0,0.124928742,0.124928742,0,0,0,0,0
1990,"Vietnam",-5.55111512312578e-17,0.018190127,0.018190127,0,0,0,0,4.33680868994202e-19
1990,"Wake Island",0,0,0,0,0,0,0,0
1990,"Western Sahara",0,0,0,0,-2.71050543121376e-20,0,0,0
1990,"Yemen",0,0,0,0,0,0,0,0
1990,"Zambia",0,0.026379267,0.026379267,0,-3.3881317890172e-21,0,0,0
1990,"Zimbabwe",0,0.012802355,0.012802355,0,0,0,0,0
1991,"Afghanistan",1.35525271560688e-20,0.002330493,0.002330493,3.3881317890172e-21,-2.11758236813575e-22,0,-1.6940658945086e-21,0
1991,"Albania",0,0.011884489,0.011884489,0,0,0,0,0
1991,"Algeria",0,0.000989520999999998,0.000989521,0,0,0,0,-1.32348898008484e-23
1991,"American Samoa",0,0,0,0,0,0,0,0
1991,"Angola",0,0.002439681,0.002439681,-8.470329472543e-22,0,0,0,0
1991,"Antarctica",0,0,0,0,0,0,0,0
